Country,Year,fertility,life,population,child_mortality,gdp,region
France,2007,1.964,81.14,61744596.0,4.4,37641.0,Europe & Central Asia
France,2008,1.973,81.25399999999999,62098413.0,4.3,37505.0,Europe & Central Asia
France,2009,1.9780000000000002,81.17,62444770.0,4.3,36215.0,Europe & Central Asia
France,2010,1.9809999999999999,81.35,62787427.0,4.3,36745.0,Europe & Central Asia
France,2011,1.9809999999999999,81.512,63125894.0,4.3,37328.0,Europe & Central Asia
France,2012,1.9809999999999999,81.663,63457777.0,4.3,37227.0,Europe & Central Asia
France,2013,1.98,81.81,63782963.0,4.4,37309.0,Europe & Central Asia
French Guiana,1964,5.0760000000000005,61.143,37711.0,,,America
French Guiana,1965,5.08,62.1,39347.0,,,America
French Guiana,1966,5.059,63.001000000000005,41100.0,,,America
French Guiana,1967,5.006,63.798,42960.0,,,America
French Guiana,1968,4.921,64.46,44870.0,,,America
French Guiana,1969,4.803,64.97399999999999,46754.0,,,America
French Guiana,1970,4.6530000000000005,65.337,48561.0,,,America
French Guiana,1971,4.471,65.566,50282.0,,,America
French Guiana,1972,4.2669999999999995,65.706,51945.0,,,America
French Guiana,1973,4.055,65.809,53580.0,,,America
French Guiana,1974,3.847,65.906,55233.0,,,America
French Guiana,1975,3.659,66.03699999999999,56949.0,,,America
French Guiana,1976,3.508,66.237,58740.0,,,America
French Guiana,1977,3.4019999999999997,66.514,60634.0,,,America
French Guiana,1978,3.343,66.867,62711.0,,,America
French Guiana,1979,3.332,67.296,65073.0,,,America
French Guiana,1980,3.361,67.786,67799.0,46.99,,America
French Guiana,1981,3.417,68.31,70882.0,44.07,,America
French Guiana,1982,3.484,68.834,74316.0,41.21,,America
French Guiana,1983,3.548,69.331,78174.0,38.58,,America
French Guiana,1984,3.603,69.788,82548.0,36.24,,America
French Guiana,1985,3.65,70.20100000000001,87473.0,34.25,,America
French Guiana,1986,3.6910000000000003,70.57300000000001,93019.0,32.57,,America
French Guiana,1987,3.737,70.92399999999999,99097.0,31.08,,America
French Guiana,1988,3.7910000000000004,71.265,105392.0,29.71,,America
French Guiana,1989,3.8510000000000004,71.602,111472.0,28.41,,America
French Guiana,1990,3.912,71.938,117038.0,27.17,,America
French Guiana,1991,3.967,72.274,121979.0,25.99,,America
French Guiana,1992,4.011,72.607,126405.0,24.88,,America
French Guiana,1993,4.037,72.934,130513.0,23.83,,America
French Guiana,1994,4.044,73.251,134605.0,22.85,,America
French Guiana,1995,4.032,73.555,138916.0,21.92,,America
French Guiana,1996,4.005,73.839,143449.0,21.03,,America
French Guiana,1997,3.967,74.101,148169.0,20.17,,America
French Guiana,1998,3.923,74.34,153227.0,19.33,,America
French Guiana,1999,3.875,74.554,158797.0,18.52,,America
French Guiana,2000,3.823,74.745,164983.0,17.71,,America
French Guiana,2001,3.765,74.915,171889.0,16.9,,America
French Guiana,2002,3.7,75.068,179424.0,16.1,,America
French Guiana,2003,3.627,75.212,187247.0,15.31,,America
French Guiana,2004,3.549,75.35300000000001,194882.0,14.55,,America
French Guiana,2005,3.469,75.498,201993.0,13.83,,America
French Guiana,2006,3.392,75.654,208451.0,13.17,,America
French Guiana,2007,3.321,75.824,214366.0,12.6,,America
French Guiana,2008,3.2569999999999997,76.009,219931.0,12.11,,America
French Guiana,2009,3.2039999999999997,76.21,225451.0,11.72,,America
French Guiana,2010,3.159,76.426,231151.0,11.41,,America
French Guiana,2011,3.122,76.653,237080.0,11.2,,America
French Guiana,2012,3.089,76.887,243172.0,11.05,,America
French Guiana,2013,3.0580000000000003,77.12100000000001,249408.0,10.95,,America
French Polynesia,1964,5.367999999999999,57.845,89768.0,,,East Asia & Pacific
French Polynesia,1965,5.314,58.242,92859.0,,,East Asia & Pacific
French Polynesia,1966,5.267,58.653999999999996,96177.0,,,East Asia & Pacific
French Polynesia,1967,5.222,59.06100000000001,99708.0,,,East Asia & Pacific
French Polynesia,1968,5.1739999999999995,59.452,103387.0,,,East Asia & Pacific
French Polynesia,1969,5.12,59.828,107129.0,,,East Asia & Pacific
French Polynesia,1970,5.0569999999999995,60.184,110872.0,,,East Asia & Pacific
French Polynesia,1971,4.98,60.518,114591.0,,,East Asia & Pacific
French Polynesia,1972,4.888999999999999,60.836000000000006,118303.0,,,East Asia & Pacific
French Polynesia,1973,4.785,61.147,122041.0,,,East Asia & Pacific
French Polynesia,1974,4.67,61.465,125862.0,,,East Asia & Pacific
French Polynesia,1975,4.548,61.816,129803.0,,,East Asia & Pacific
French Polynesia,1976,4.423,62.23,133865.0,,,East Asia & Pacific
French Polynesia,1977,4.301,62.717,138027.0,,,East Asia & Pacific
French Polynesia,1978,4.185,63.278,142290.0,,,East Asia & Pacific
French Polynesia,1979,4.08,63.902,146651.0,,,East Asia & Pacific
French Polynesia,1980,3.989,64.562,151098.0,49.95,,East Asia & Pacific
French Polynesia,1981,3.9160000000000004,65.22,155637.0,44.96,,East Asia & Pacific
French Polynesia,1982,3.858,65.84,160251.0,40.04,,East Asia & Pacific
French Polynesia,1983,3.812,66.39399999999999,164893.0,35.41,,East Asia & Pacific
French Polynesia,1984,3.7739999999999996,66.87100000000001,169500.0,31.24,,East Asia & Pacific
French Polynesia,1985,3.738,67.267,174024.0,27.71,,East Asia & Pacific
French Polynesia,1986,3.697,67.594,178450.0,24.94,,East Asia & Pacific
French Polynesia,1987,3.645,67.87899999999999,182788.0,22.9,,East Asia & Pacific
French Polynesia,1988,3.5789999999999997,68.149,187044.0,21.47,,East Asia & Pacific
French Polynesia,1989,3.497,68.418,191237.0,20.56,,East Asia & Pacific
French Polynesia,1990,3.4,68.7,195383.0,19.97,,East Asia & Pacific
French Polynesia,1991,3.2910000000000004,69.005,199464.0,19.47,,East Asia & Pacific
French Polynesia,1992,3.175,69.332,203481.0,18.85,,East Asia & Pacific
French Polynesia,1993,3.0589999999999997,69.68,207494.0,17.99,,East Asia & Pacific
French Polynesia,1994,2.946,70.047,211583.0,16.83,,East Asia & Pacific
French Polynesia,1995,2.841,70.43,215798.0,15.44,,East Asia & Pacific
French Polynesia,1996,2.745,70.821,220172.0,13.97,,East Asia & Pacific
French Polynesia,1997,2.66,71.209,224667.0,12.61,,East Asia & Pacific
French Polynesia,1998,2.585,71.587,229171.0,11.51,,East Asia & Pacific
French Polynesia,1999,2.52,71.955,233532.0,10.74,,East Asia & Pacific
French Polynesia,2000,2.463,72.313,237638.0,10.27,,East Asia & Pacific
French Polynesia,2001,2.414,72.669,241448.0,10.08,,East Asia & Pacific
French Polynesia,2002,2.37,73.03,245000.0,10.03,,East Asia & Pacific
French Polynesia,2003,2.329,73.39699999999999,248357.0,10.03,,East Asia & Pacific
French Polynesia,2004,2.289,73.767,251622.0,10.02,,East Asia & Pacific
French Polynesia,2005,2.251,74.133,254870.0,9.96,,East Asia & Pacific
French Polynesia,2006,2.2159999999999997,74.484,258119.0,9.82,,East Asia & Pacific
French Polynesia,2007,2.184,74.812,261345.0,9.61,,East Asia & Pacific
French Polynesia,2008,2.156,75.109,264541.0,9.34,,East Asia & Pacific
French Polynesia,2009,2.1319999999999997,75.377,267685.0,9.01,,East Asia & Pacific
French Polynesia,2010,2.11,75.618,270764.0,8.64,,East Asia & Pacific
French Polynesia,2011,2.092,75.83800000000001,273777.0,8.24,,East Asia & Pacific
French Polynesia,2012,2.075,76.048,276731.0,7.84,,East Asia & Pacific
French Polynesia,2013,2.0580000000000003,76.257,279632.0,7.46,,East Asia & Pacific
Gabon,1964,4.694,41.586999999999996,498162.0,241.9,2454.0,Sub-Saharan Africa
Gabon,1965,4.766,42.347,501880.0,233.06,2807.0,Sub-Saharan Africa
Gabon,1966,4.834,43.184,505765.0,222.77,2679.0,Sub-Saharan Africa
Gabon,1967,4.899,44.06,509973.0,212.7,3219.0,Sub-Saharan Africa
Gabon,1968,4.961,44.943000000000005,514963.0,203.93,3423.0,Sub-Saharan Africa
Gabon,1969,5.021,45.817,521339.0,194.25,3836.0,Sub-Saharan Africa
Gabon,1970,5.081,46.67,529526.0,185.03,4656.0,Sub-Saharan Africa
Gabon,1971,5.143,47.498999999999995,539728.0,176.25,5793.0,Sub-Saharan Africa
Gabon,1972,5.207999999999999,48.316,551811.0,167.88,6180.0,Sub-Saharan Africa
Gabon,1973,5.275,49.129,565441.0,159.92,8349.0,Sub-Saharan Africa
Gabon,1974,5.343,49.93899999999999,580101.0,152.33,18287.0,Sub-Saharan Africa
Gabon,1975,5.412000000000001,50.75,595417.0,145.1,18169.0,Sub-Saharan Africa
Gabon,1976,5.48,51.567,611293.0,138.21,21774.0,Sub-Saharan Africa
Gabon,1977,5.542999999999999,52.391999999999996,627846.0,131.65,20699.0,Sub-Saharan Africa
Gabon,1978,5.6,53.224,645160.0,125.4,22649.0,Sub-Saharan Africa
Gabon,1979,5.648,54.062,663387.0,121.1,24502.0,Sub-Saharan Africa
Gabon,1980,5.684,54.908,682641.0,116.8,27736.0,Sub-Saharan Africa
Gabon,1981,5.709,55.766000000000005,702923.0,112.7,27631.0,Sub-Saharan Africa
Gabon,1982,5.722,56.628,724185.0,108.8,24800.0,Sub-Saharan Africa
Gabon,1983,5.723,57.48,746424.0,105.4,26740.0,Sub-Saharan Africa
Gabon,1984,5.712000000000001,58.303000000000004,769635.0,102.3,25707.0,Sub-Saharan Africa
Gabon,1985,5.689,59.068000000000005,793810.0,99.6,23142.0,Sub-Saharan Africa
Gabon,1986,5.654,59.75,818863.0,97.4,18203.0,Sub-Saharan Africa
Gabon,1987,5.609,60.32899999999999,844775.0,95.7,16383.0,Sub-Saharan Africa
Gabon,1988,5.553999999999999,60.793,871675.0,94.2,15076.0,Sub-Saharan Africa
Gabon,1989,5.4910000000000005,61.136,899739.0,93.1,19870.0,Sub-Saharan Africa
Gabon,1990,5.421,61.357,929044.0,92.2,19358.0,Sub-Saharan Africa
Gabon,1991,5.343,61.463,959631.0,91.3,19995.0,Sub-Saharan Africa
Gabon,1992,5.2589999999999995,61.479,991289.0,90.4,18868.0,Sub-Saharan Africa
Gabon,1993,5.17,61.426,1023531.0,89.5,19101.0,Sub-Saharan Africa
Gabon,1994,5.078,61.318999999999996,1055707.0,88.6,19298.0,Sub-Saharan Africa
Gabon,1995,4.987,61.159,1087327.0,87.8,19738.0,Sub-Saharan Africa
Gabon,1996,4.898,60.93899999999999,1118215.0,87.0,19933.0,Sub-Saharan Africa
Gabon,1997,4.814,60.663000000000004,1148416.0,86.2,20545.0,Sub-Saharan Africa
Gabon,1998,4.735,60.349,1177936.0,85.4,20729.0,Sub-Saharan Africa
Gabon,1999,4.664,60.027,1206862.0,84.6,18413.0,Sub-Saharan Africa
Gabon,2000,4.6,59.744,1235274.0,83.6,17630.0,Sub-Saharan Africa
Gabon,2001,4.544,59.55,1263165.0,82.3,17579.0,Sub-Saharan Africa
Gabon,2002,4.494,59.475,1290532.0,80.8,17126.0,Sub-Saharan Africa
Gabon,2003,4.449,59.534,1317484.0,79.2,17105.0,Sub-Saharan Africa
Gabon,2004,4.408,59.732,1344171.0,77.3,16822.0,Sub-Saharan Africa
Gabon,2005,4.37,60.056000000000004,1370729.0,75.3,17069.0,Sub-Saharan Africa
Gabon,2006,4.335,60.477,1397192.0,73.2,16059.0,Sub-Saharan Africa
Gabon,2007,4.303999999999999,60.949,1423637.0,70.7,16693.0,Sub-Saharan Africa
Gabon,2008,4.275,61.43,1450310.0,68.0,15800.0,Sub-Saharan Africa
Gabon,2009,4.246,61.896,1477514.0,65.5,15238.0,Sub-Saharan Africa
Gabon,2010,4.2139999999999995,62.333,1505463.0,63.0,15982.0,Sub-Saharan Africa
Gabon,2011,4.178,62.735,1534262.0,60.5,16590.0,Sub-Saharan Africa
Gabon,2012,4.136,63.115,1563873.0,57.9,17252.0,Sub-Saharan Africa
Gabon,2013,4.087,63.48,1594205.0,56.1,17580.0,Sub-Saharan Africa
Gambia,1964,5.776,33.523,402436.0,338.3,1312.0,Sub-Saharan Africa
Gambia,1965,5.83,34.076,409450.0,332.4,1412.0,Sub-Saharan Africa
Gambia,1966,5.8839999999999995,34.711,417350.0,326.5,1597.0,Sub-Saharan Africa
Gambia,1967,5.938,35.417,426005.0,320.5,1602.0,Sub-Saharan Africa
Gambia,1968,5.9910000000000005,36.178000000000004,435647.0,314.6,1575.0,Sub-Saharan Africa
Gambia,1969,6.042999999999999,36.985,446488.0,308.8,1691.0,Sub-Saharan Africa
Gambia,1970,6.093,37.824,458663.0,302.6,1478.0,Sub-Saharan Africa
Gambia,1971,6.141,38.685,472432.0,296.4,1597.0,Sub-Saharan Africa
Gambia,1972,6.185,39.556,487790.0,290.0,1660.0,Sub-Saharan Africa
Gambia,1973,6.226,40.429,504267.0,283.5,1684.0,Sub-Saharan Africa
Gambia,1974,6.2620000000000005,41.293,521186.0,276.9,1956.0,Sub-Saharan Africa
Gambia,1975,6.292999999999999,42.146,538110.0,270.4,1778.0,Sub-Saharan Africa
Gambia,1976,6.316,42.989,554910.0,263.9,1923.0,Sub-Saharan Africa
Gambia,1977,6.332999999999999,43.827,571891.0,257.5,1957.0,Sub-Saharan Africa
Gambia,1978,6.3420000000000005,44.66,589570.0,251.2,1799.0,Sub-Saharan Africa
Gambia,1979,6.343,45.483000000000004,608680.0,244.9,2028.0,Sub-Saharan Africa
Gambia,1980,6.337000000000001,46.293,629786.0,238.5,1772.0,Sub-Saharan Africa
Gambia,1981,6.3229999999999995,47.089,652817.0,231.9,1703.0,Sub-Saharan Africa
Gambia,1982,6.303,47.864,677685.0,225.3,1861.0,Sub-Saharan Africa
Gambia,1983,6.277,48.61,704894.0,218.3,1586.0,Sub-Saharan Africa
Gambia,1984,6.247999999999999,49.318000000000005,735056.0,211.2,1494.0,Sub-Saharan Africa
Gambia,1985,6.218999999999999,49.97,768460.0,204.0,1323.0,Sub-Saharan Africa
Gambia,1986,6.19,50.55,805491.0,196.8,1347.0,Sub-Saharan Africa
Gambia,1987,6.164,51.053000000000004,845642.0,189.9,1371.0,Sub-Saharan Africa
Gambia,1988,6.141,51.481,887224.0,183.1,1463.0,Sub-Saharan Africa
Gambia,1989,6.122999999999999,51.84,927937.0,176.6,1510.0,Sub-Saharan Africa
Gambia,1990,6.107,52.145,966151.0,170.2,1517.0,Sub-Saharan Africa
Gambia,1991,6.095,52.413000000000004,1001252.0,164.2,1510.0,Sub-Saharan Africa
Gambia,1992,6.082999999999999,52.666000000000004,1033748.0,158.5,1513.0,Sub-Saharan Africa
Gambia,1993,6.07,52.923,1064522.0,152.9,1515.0,Sub-Saharan Africa
Gambia,1994,6.056,53.193999999999996,1094974.0,147.5,1475.0,Sub-Saharan Africa
Gambia,1995,6.039,53.486999999999995,1126183.0,142.4,1448.0,Sub-Saharan Africa
Gambia,1996,6.018,53.801,1158308.0,137.4,1439.0,Sub-Saharan Africa
Gambia,1997,5.995,54.126999999999995,1191155.0,132.5,1468.0,Sub-Saharan Africa
Gambia,1998,5.97,54.455,1225044.0,127.9,1477.0,Sub-Saharan Africa
Gambia,1999,5.944,54.785,1260283.0,123.2,1527.0,Sub-Saharan Africa
Gambia,2000,5.917000000000001,55.115,1297084.0,118.8,1564.0,Sub-Saharan Africa
Gambia,2001,5.891,55.443999999999996,1335674.0,114.5,1606.0,Sub-Saharan Africa
Gambia,2002,5.867000000000001,55.771,1376035.0,110.2,1506.0,Sub-Saharan Africa
Gambia,2003,5.845,56.093999999999994,1417818.0,106.0,1559.0,Sub-Saharan Africa
Gambia,2004,5.827000000000001,56.411,1460493.0,101.9,1617.0,Sub-Saharan Africa
Gambia,2005,5.812,56.721000000000004,1503678.0,97.9,1552.0,Sub-Saharan Africa
Gambia,2006,5.803,57.021,1547259.0,94.2,1521.0,Sub-Saharan Africa
Gambia,2007,5.7989999999999995,57.31,1591357.0,90.6,1528.0,Sub-Saharan Africa
Gambia,2008,5.797999999999999,57.588,1636107.0,87.4,1566.0,Sub-Saharan Africa
Gambia,2009,5.797999999999999,57.854,1681734.0,84.3,1615.0,Sub-Saharan Africa
Gambia,2010,5.796,58.108999999999995,1728394.0,81.4,1667.0,Sub-Saharan Africa
Gambia,2011,5.789,58.354,1776103.0,78.6,1545.0,Sub-Saharan Africa
Gambia,2012,5.775,58.59,1824777.0,76.1,1584.0,Sub-Saharan Africa
Gambia,2013,5.751,58.818000000000005,1874360.0,73.6,1608.0,Sub-Saharan Africa
Georgia,1964,2.864,65.293,4419666.0,85.37,3707.0,Europe & Central Asia
Georgia,1965,2.801,65.696,4477493.0,83.69,3877.0,Europe & Central Asia
Georgia,1966,2.737,66.086,4530176.0,82.04,4128.0,Europe & Central Asia
Georgia,1967,2.68,66.458,4578194.0,80.42,4347.0,Europe & Central Asia
Georgia,1968,2.637,66.809,4622680.0,78.84,4505.0,Europe & Central Asia
Georgia,1969,2.609,67.139,4665358.0,77.29,4685.0,Europe & Central Asia
Georgia,1970,2.595,67.456,4707491.0,75.77,5212.0,Europe & Central Asia
Georgia,1971,2.588,67.77,4749634.0,74.28,5303.0,Europe & Central Asia
Georgia,1972,2.5789999999999997,68.086,4791473.0,72.82,5415.0,Europe & Central Asia
Georgia,1973,2.563,68.405,4832396.0,71.38,5727.0,Europe & Central Asia
Georgia,1974,2.537,68.721,4871428.0,69.98,6192.0,Europe & Central Asia
Georgia,1975,2.502,69.016,4907996.0,68.6,6611.0,Europe & Central Asia
Georgia,1976,2.461,69.268,4941721.0,66.3,6979.0,Europe & Central Asia
Georgia,1977,2.419,69.461,4973247.0,64.3,7425.0,Europe & Central Asia
Georgia,1978,2.379,69.59100000000001,5004247.0,62.3,7941.0,Europe & Central Asia
Georgia,1979,2.343,69.664,5036986.0,60.2,8485.0,Europe & Central Asia
Georgia,1980,2.315,69.69800000000001,5073000.0,58.3,8825.0,Europe & Central Asia
Georgia,1981,2.296,69.72399999999999,5111551.0,56.5,9236.0,Europe & Central Asia
Georgia,1982,2.2840000000000003,69.766,5151606.0,54.7,9363.0,Europe & Central Asia
Georgia,1983,2.2769999999999997,69.84100000000001,5193836.0,53.2,9703.0,Europe & Central Asia
Georgia,1984,2.275,69.952,5239068.0,51.8,10158.0,Europe & Central Asia
Georgia,1985,2.273,70.081,5287002.0,50.7,10580.0,Europe & Central Asia
Georgia,1986,2.269,70.202,5339661.0,49.8,9633.0,Europe & Central Asia
Georgia,1987,2.26,70.28699999999999,5394502.0,49.1,9670.0,Europe & Central Asia
Georgia,1988,2.2430000000000003,70.321,5441216.0,48.6,10135.0,Europe & Central Asia
Georgia,1989,2.217,70.309,5466100.0,48.1,9379.0,Europe & Central Asia
Georgia,1990,2.18,70.265,5459999.0,47.7,8018.0,Europe & Central Asia
Georgia,1991,2.1319999999999997,70.21600000000001,5418521.0,47.2,6282.0,Europe & Central Asia
Georgia,1992,2.076,70.192,5346229.0,46.6,3435.0,Europe & Central Asia
Georgia,1993,2.013,70.217,5254049.0,46.0,2410.0,Europe & Central Asia
Georgia,1994,1.946,70.303,5157814.0,45.2,2181.0,Europe & Central Asia
Georgia,1995,1.879,70.455,5069269.0,44.3,2298.0,Europe & Central Asia
Georgia,1996,1.8119999999999998,70.671,4992336.0,43.0,2621.0,Europe & Central Asia
Georgia,1997,1.749,70.935,4924569.0,41.5,2951.0,Europe & Central Asia
Georgia,1998,1.692,71.225,4863694.0,39.8,3072.0,Europe & Central Asia
Georgia,1999,1.643,71.531,4805140.0,37.8,3185.0,Europe & Central Asia
Georgia,2000,1.609,71.839,4745765.0,35.7,3269.0,Europe & Central Asia
Georgia,2001,1.5919999999999999,72.137,4685331.0,33.4,3451.0,Europe & Central Asia
Georgia,2002,1.5930000000000002,72.418,4626034.0,31.1,3664.0,Europe & Central Asia
Georgia,2003,1.609,72.676,4569880.0,28.9,4096.0,Europe & Central Asia
Georgia,2004,1.639,72.90899999999999,4519607.0,26.7,4346.0,Europe & Central Asia
Georgia,2005,1.6780000000000002,73.112,4477006.0,24.6,4716.0,Europe & Central Asia
Georgia,2006,1.719,73.29,4442825.0,22.7,5116.0,Europe & Central Asia
Georgia,2007,1.758,73.45,4415956.0,20.9,5760.0,Europe & Central Asia
Georgia,2008,1.788,73.59899999999999,4394018.0,19.3,5900.0,Europe & Central Asia
Georgia,2009,1.8090000000000002,73.743,4373630.0,17.9,5642.0,Europe & Central Asia
Georgia,2010,1.82,73.883,4352244.0,16.6,5938.0,Europe & Central Asia
Georgia,2011,1.8219999999999998,74.023,4329026.0,15.5,6322.0,Europe & Central Asia
Georgia,2012,1.82,74.16199999999999,4304363.0,14.4,6702.0,Europe & Central Asia
Georgia,2013,1.817,74.301,4278410.0,13.4,6930.0,Europe & Central Asia
Germany,1964,2.494,70.6511001188,75363329.0,34.49,17100.0,Europe & Central Asia
Germany,1965,2.479,70.6344975264,75963700.0,32.67,17838.0,Europe & Central Asia
Germany,1966,2.438,70.74810838229999,76518660.0,30.94,18262.0,Europe & Central Asia
Germany,1967,2.37,70.9699515537,77026811.0,29.31,18311.0,Europe & Central Asia
Germany,1968,2.278,70.61544438840001,77477619.0,27.2,19254.0,Europe & Central Asia
Germany,1969,2.165,70.4648962092,77860668.0,26.4,20409.0,Europe & Central Asia
Germany,1970,2.042,70.7041569934,78169287.0,25.7,21218.0,Europe & Central Asia
Germany,1971,1.9169999999999998,70.9202391859,78398250.0,24.9,21695.0,Europe & Central Asia
Germany,1972,1.8,71.14420162,78549958.0,24.0,22497.0,Europe & Central Asia
Germany,1973,1.7,71.3908631775,78635758.0,23.1,23461.0,Europe & Central Asia
Germany,1974,1.62,71.6929083514,78672415.0,22.0,23662.0,Europe & Central Asia
Germany,1975,1.5630000000000002,71.5385653368,78673559.0,20.8,23630.0,Europe & Central Asia
Germany,1976,1.527,71.9999868556,78648816.0,19.5,24904.0,Europe & Central Asia
Germany,1977,1.504,72.61065315399999,78600404.0,18.3,25678.0,Europe & Central Asia
Germany,1978,1.489,72.5841058865,78526576.0,17.1,26444.0,Europe & Central Asia
Germany,1979,1.479,72.9432395524,78422458.0,16.0,27515.0,Europe & Central Asia
Germany,1980,1.472,73.1166488281,78288577.0,15.0,27765.0,Europe & Central Asia
Germany,1981,1.4669999999999999,73.3539710647,78124452.0,14.1,27846.0,Europe & Central Asia
Germany,1982,1.463,73.65699814189999,77944929.0,13.2,27645.0,Europe & Central Asia
Germany,1983,1.46,73.93552840859999,77784306.0,12.5,28227.0,Europe & Central Asia
Germany,1984,1.4569999999999999,74.4138978591,77686865.0,11.8,29135.0,Europe & Central Asia
Germany,1985,1.452,74.5175574672,77684875.0,11.1,29851.0,Europe & Central Asia
Germany,1986,1.4409999999999998,74.7249574593,77783439.0,10.6,30514.0,Europe & Central Asia
Germany,1987,1.426,75.1229289633,77974722.0,10.1,30986.0,Europe & Central Asia
Germany,1988,1.406,75.2959479001,78260173.0,9.5,31906.0,Europe & Central Asia
Germany,1989,1.383,75.4780459557,78637382.0,9.0,32706.0,Europe & Central Asia
Germany,1990,1.359,75.3678733326,79098094.0,8.5,31476.0,Europe & Central Asia
Germany,1991,1.337,75.59077954850001,79651903.0,8.0,32844.0,Europe & Central Asia
Germany,1992,1.321,76.0447977776,80282985.0,7.6,33221.0,Europe & Central Asia
Germany,1993,1.311,76.1221883164,80926118.0,7.2,32689.0,Europe & Central Asia
Germany,1994,1.3090000000000002,76.4242797776,81495194.0,6.8,33375.0,Europe & Central Asia
Germany,1995,1.3130000000000002,76.6081892256,81929441.0,6.5,33843.0,Europe & Central Asia
Germany,1996,1.3219999999999998,76.838106829,82200333.0,6.2,34008.0,Europe & Central Asia
Germany,1997,1.331,77.28068341560001,82326019.0,5.9,34578.0,Europe & Central Asia
Germany,1998,1.34,77.6406198196,82350467.0,5.7,35254.0,Europe & Central Asia
Germany,1999,1.347,77.8764821492,82341545.0,5.5,35931.0,Europe & Central Asia
Germany,2000,1.35,78.1412746311,82349027.0,5.4,36953.0,Europe & Central Asia
Germany,2001,1.3519999999999999,78.4983076802,82384256.0,5.2,37517.0,Europe & Central Asia
Germany,2002,1.3519999999999999,78.58060849569999,82432026.0,5.1,37458.0,Europe & Central Asia
Germany,2003,1.351,78.6489705506,82484111.0,5.0,37167.0,Europe & Central Asia
Germany,2004,1.3519999999999999,79.2389585109,82524343.0,4.9,37614.0,Europe & Central Asia
Germany,2005,1.3530000000000002,79.380403108,82540739.0,4.7,37901.0,Europe & Central Asia
Germany,2006,1.3559999999999999,79.7185338183,82536138.0,4.6,39352.0,Europe & Central Asia
Germany,2007,1.361,79.8833149177,82516297.0,4.5,40693.0,Europe & Central Asia
Germany,2008,1.368,79.969258733,82475271.0,4.4,41199.0,Europe & Central Asia
Germany,2009,1.376,80.0780003838,82405365.0,4.3,38975.0,Europe & Central Asia
Germany,2010,1.386,80.2397218872,82302465.0,4.2,40632.0,Europe & Central Asia
Germany,2011,1.3969999999999998,80.5236327669,82162512.0,4.1,42080.0,Europe & Central Asia
Germany,2012,1.4080000000000001,80.578,81990837.0,4.0,42959.0,Europe & Central Asia
Germany,2013,1.419,80.743,81804228.0,3.9,42887.0,Europe & Central Asia
Ghana,1964,6.893,47.47,7610752.0,203.8,2322.0,Sub-Saharan Africa
Ghana,1965,6.917999999999999,47.824,7807845.0,203.1,2290.0,Sub-Saharan Africa
Ghana,1966,6.937,48.156000000000006,7986643.0,202.9,2230.0,Sub-Saharan Africa
Ghana,1967,6.95,48.468999999999994,8150359.0,202.7,2208.0,Sub-Saharan Africa
Ghana,1968,6.957000000000001,48.768,8310713.0,202.8,2177.0,Sub-Saharan Africa
Ghana,1969,6.957000000000001,49.056000000000004,8484140.0,202.5,2240.0,Sub-Saharan Africa
Ghana,1970,6.95,49.339,8681818.0,201.9,2455.0,Sub-Saharan Africa
Ghana,1971,6.936,49.623000000000005,8911291.0,200.7,2527.0,Sub-Saharan Africa
Ghana,1972,6.915,49.911,9167822.0,198.5,2396.0,Sub-Saharan Africa
Ghana,1973,6.888,50.20399999999999,9435673.0,195.3,2458.0,Sub-Saharan Africa
Ghana,1974,6.855,50.505,9692196.0,191.0,2559.0,Sub-Saharan Africa
Ghana,1975,6.815,50.809,9922663.0,185.9,2190.0,Sub-Saharan Africa
Ghana,1976,6.771,51.11,10119038.0,180.7,2072.0,Sub-Saharan Africa
Ghana,1977,6.721,51.405,10290712.0,175.8,2085.0,Sub-Saharan Africa
Ghana,1978,6.665,51.693000000000005,10461377.0,171.6,2226.0,Sub-Saharan Africa
Ghana,1979,6.605,51.977,10664342.0,168.4,2130.0,Sub-Saharan Africa
Ghana,1980,6.539,52.268,10922708.0,166.2,2090.0,Sub-Saharan Africa
Ghana,1981,6.468,52.575,11246007.0,164.6,1960.0,Sub-Saharan Africa
Ghana,1982,6.392,52.907,11624726.0,163.1,1766.0,Sub-Saharan Africa
Ghana,1983,6.31,53.272,12039663.0,161.3,1628.0,Sub-Saharan Africa
Ghana,1984,6.223,53.67,12462279.0,158.5,1710.0,Sub-Saharan Africa
Ghana,1985,6.131,54.111000000000004,12871965.0,154.6,1740.0,Sub-Saharan Africa
Ghana,1986,6.035,54.605,13261929.0,149.7,1778.0,Sub-Saharan Africa
Ghana,1987,5.935,55.14,13638708.0,144.1,1813.0,Sub-Saharan Africa
Ghana,1988,5.831,55.696999999999996,14010951.0,138.2,1865.0,Sub-Saharan Africa
Ghana,1989,5.725,56.251000000000005,14392619.0,132.6,1909.0,Sub-Saharan Africa
Ghana,1990,5.6160000000000005,56.755,14793415.0,127.4,1920.0,Sub-Saharan Africa
Ghana,1991,5.505,57.16,15216133.0,123.1,1965.0,Sub-Saharan Africa
Ghana,1992,5.392,57.43899999999999,15655847.0,119.7,1985.0,Sub-Saharan Africa
Ghana,1993,5.278,57.583,16105502.0,117.1,2024.0,Sub-Saharan Africa
Ghana,1994,5.165,57.598,16554855.0,115.1,2036.0,Sub-Saharan Africa
